modelId,seasonBasis,participantCount,capitalDistribution,targetAverageCapitalEur,feeScenarioId,buyFeePct,sellFeePct,strategy,strategySource,strategyModelFamily,sourceAvgRoiPct,sourceVolatilityPct,sourceBaseFeeRatioPct,estimatedTurnoverMultiplier,effectiveFeeRatioPct,avgTotalCapitalDepositedEur,avgTotalCommissionsEur,avgFinalLiquidationValuePaidEur,avgAggregateUserProfitLossEur,avgWeightedUserRoiPct,avgSystemCashInEur,avgSystemCashOutEur,avgSystemNetEur,pctScenariosSystemNetNegative,avgReserveNeedEur,p95ReserveNeedEur,p99ReserveNeedEur,recommendedReserveRatioPct,exposureToWinningUsersAvgEur,winningUsersPctAvg,valueEffectVsBalancedPctPoints,whaleReserveRatioMultiplierVsMedium,minBreakEvenFeePerSidePct,safetyFeePerSidePct,userAttractivenessScore,operationalRisk,legalRegulatoryRisk,regulatoryRiskNote,isAutosufficientOnAverage
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,3,29981.83,899.45,26199.91,-3781.92,-12.6141,30881.29,26199.91,4681.38,0,0,0,0,0,0,0,0,0,0,1.64,19.75,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,5.88,30009.05,1764.53,22103.69,-7905.37,-26.343,31773.59,22103.69,9669.9,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,5.88,29988.97,1763.35,12026.73,-17962.24,-59.8963,31752.33,12026.73,19725.59,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,3.7,30016.97,1110.63,25481.85,-4535.12,-15.1085,31127.59,25481.85,5645.74,0,0,0,0,0,0,0.42,0,0,0,1.86,11.81,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,4,29981.22,1199.25,31356.88,1375.66,4.5883,31180.47,31356.88,-176.41,96.78,177.76,337.62,409.34,1.1261,1375.66,99.73,0,0,4.3,5.56,48.29,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4,29991.15,1199.65,31956.6,1965.46,6.5532,31190.79,31956.6,-765.81,100,765.81,1025.88,1128.27,3.4206,1965.46,99.29,12.9266,0,5.29,6.72,52.42,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4,29993.37,1199.73,28088.09,-1905.28,-6.352,31193.1,28088.09,3105.01,0,0,0,0,0,0,17.11,0,0,0,1.71,30.03,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4,29991.09,1199.64,29258.13,-732.96,-2.4436,31190.73,29258.13,1932.6,0,0,0,0,0,0.06,37.04,0,0,0.78,2.48,38.62,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4,30008.42,1200.34,25926.3,-4082.11,-13.6033,31208.75,25926.3,5282.45,0,0,0,0,0,0,0,0,0,0,1.64,14.07,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,7.84,30000.43,2352.03,21499.1,-8501.32,-28.3367,32352.46,21499.1,10853.35,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,7.84,29999.71,2351.98,11433.22,-18566.49,-61.8917,32351.68,11433.22,20918.46,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_2,2,2,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,4.9333,30004.06,1480.2,25103.44,-4900.62,-16.333,31484.26,25103.44,6380.82,0,0,0,0,0,0,0.05,0,0,0,1.86,4.8,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,29995.67,1499.78,31069.99,1074.32,3.5818,31495.45,31069.99,425.46,0,0,0,0,0,1074.32,92.17,0,0,4.3,5.56,48.38,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,29979.22,1498.96,31647.95,1668.74,5.5666,31478.18,31647.95,-169.78,86.14,181.56,429.55,535.44,1.4328,1668.74,94.36,12.9266,0,5.29,6.72,47.58,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,30009.9,1500.49,27801.32,-2208.58,-7.3592,31510.39,27801.32,3709.07,0,0,0,0,0,0,11.9,0,0,0,1.71,24.31,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,29991.77,1499.59,28961.66,-1030.11,-3.435,31491.36,28961.66,2529.7,0,0,0,0,0,0.01,31.79,0,0,0.78,2.48,32.94,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,29986.5,1499.33,25602.96,-4383.55,-14.6181,31485.83,25602.96,5882.87,0,0,0,0,0,0,0,0,0,0,1.64,8.34,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,29992.96,2939.31,20918.93,-9074.03,-30.2534,32932.27,20918.93,12013.34,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,30015.1,2941.48,10837.99,-19177.11,-63.8912,32956.58,10837.99,22118.59,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,29998.99,1849.94,24724.39,-5274.6,-17.5826,31848.92,24724.39,7124.54,0,0,0,0,0,0,0,0,0,0,1.86,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,6,30012.5,1800.75,30788.16,775.66,2.5844,31813.25,30788.16,1025.09,0,0,0,0,0,775.66,80.44,0,0,4.3,5.56,42.69,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,6,29996.09,1799.77,31368.47,1372.38,4.5752,31795.85,31368.47,427.39,0.3,0.17,0,0,0,1372.38,86.63,12.9266,0,5.29,6.72,47.05,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,6,30001.13,1800.07,27496.61,-2504.52,-8.3483,31801.2,27496.61,4304.59,0,0,0,0,0,0,6.91,0,0,0,1.71,18.63,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,6,29997.45,1799.85,28664.38,-1333.07,-4.4446,31797.3,28664.38,3132.92,0,0,0,0,0,0,26.43,0,0,0.78,2.48,27.22,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,6,30007.95,1800.48,25321.63,-4686.32,-15.6167,31808.43,25321.63,6486.8,0,0,0,0,0,0,0,0,0,0,1.64,2.64,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,11.76,29974.51,3525,20316.33,-9658.18,-32.2211,33499.51,20316.33,13183.19,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,11.76,30029,3531.41,10291.83,-19737.17,-65.7254,33560.41,10291.83,23268.58,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_3_SELL_3,3,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,7.4,29982.13,2218.68,24351.15,-5630.98,-18.7814,32200.81,24351.15,7849.66,0,0,0,0,0,0,0,0,0,0,1.86,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,4.5,29979.61,1349.08,31205.37,1225.76,4.0887,31328.7,31205.37,123.32,10.6,5.02,37.8,103.76,0.1261,1225.76,97.38,0,0,4.3,5.56,50.61,MEDIUM,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4.5,29997.11,1349.87,31819.34,1822.23,6.0748,31346.98,31819.34,-472.36,99.94,472.42,742.05,849.28,2.4737,1822.23,97.57,12.9266,0,5.29,6.72,49.62,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4.5,29999.36,1349.97,27942.15,-2057.22,-6.8573,31349.34,27942.15,3407.19,0,0,0,0,0,0,14.5,0,0,0,1.71,27.16,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4.5,29993.1,1349.69,29111.34,-881.76,-2.9404,31342.79,29111.34,2231.45,0,0,0,0,0,0.05,34.41,0,0,0.78,2.48,35.78,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4.5,29988.88,1349.5,25756.68,-4232.2,-14.113,31338.38,25756.68,5581.7,0,0,0,0,0,0,0,0,0,0,1.64,11.2,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,8.82,30011.44,2647.01,21208.75,-8802.69,-29.3295,32658.44,21208.75,11449.7,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,8.82,29977.29,2644,11134.82,-18842.46,-62.8579,32621.29,11134.82,21486.46,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_1_5_SELL_3,1.5,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,5.55,30007.86,1665.44,24921.69,-5086.16,-16.9483,31673.29,24921.69,6751.6,0,0,0,0,0,0,0.01,0,0,0,1.86,1.29,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,29986.2,1499.31,31061.98,1075.78,3.5877,31485.51,31061.98,423.53,0,0,0,0,0,1075.78,92.23,0,0,4.3,5.56,48.39,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,29962.7,1498.13,31627.93,1665.23,5.5576,31460.83,31627.93,-167.1,85.2,178.94,426.21,536.71,1.4225,1665.23,94.32,12.9266,0,5.29,6.72,47.61,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,29988.43,1499.42,27783.9,-2204.53,-7.351,31487.85,27783.9,3703.95,0,0,0,0,0,0,11.94,0,0,0,1.71,24.33,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,29980.28,1499.01,28954.74,-1025.54,-3.4203,31479.3,28954.74,2524.56,0,0,0,0,0,0,31.86,0,0,0.78,2.48,32.98,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,29999.04,1499.95,25610.46,-4388.59,-14.6291,31499,25610.46,5888.54,0,0,0,0,0,0,0,0,0,0,1.64,8.32,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,30003.18,2940.31,20913.32,-9089.86,-30.2964,32943.49,20913.32,12030.18,0,0,0,0,0,0,0,0,0,0,1.72,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,29998.89,2939.89,10853.87,-19145.02,-63.8177,32938.78,10853.87,22084.91,0,0,0,0,0,0,0,0,0,0,2,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,MEDIUM,300,BUY_2_SELL_3,2,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,29997.05,1849.82,24730.79,-5266.26,-17.5551,31846.87,24730.79,7116.08,0,0,0,0,0,0,0,0,0,0,1.86,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,2,60010.15,1200.2,63962.69,3952.54,6.5864,61210.35,63962.69,-2752.34,100,2752.34,3119.91,3268.78,5.199,3952.54,100,0,0,4.3,5.56,59.49,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,2,60007.46,1200.15,65157.04,5149.58,8.5812,61207.61,65157.04,-3949.43,100,3949.43,4525.49,4762.66,7.5415,5149.58,100,12.9266,0,5.29,6.72,63.88,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,2,59996.76,1199.94,57384.64,-2612.13,-4.3533,61196.7,57384.64,3812.06,0,0,0,0,0,0,27.46,0,0,0,1.71,41.42,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,2,60035.35,1200.71,59775.95,-259.4,-0.4322,61236.06,59775.95,1460.11,0.18,0.27,0,0,0,98.48,47.71,0,0,0.78,2.48,50.04,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",100,HIGH,600,BUY_1_SELL_1,1,1,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,2,59992.55,1199.85,53028.42,-6964.14,-11.6088,61192.41,53028.42,8163.99,0,0,0,0,0,0,0,0,0,0,1.64,25.46,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
